,time,velocity,parentFolder,file,algorithm,delx,delt,numLines,pntsPerLine,cleanVelocity,absVelocity
1560,7.161145699999999,0.9271930259151416,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9635363346231901,0.9635363346231901
1561,7.165729566666665,0.9635363346231901,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9635363346231901,0.9635363346231901
1562,7.170313433333332,0.9635363346231901,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9635363346231901,0.9635363346231901
1563,7.1748973,1.1950255517262038,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9635363346231901,0.9635363346231901
1564,7.179481166666666,0.8933527288352336,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9635363346231901,0.9635363346231901
1565,7.184065033333333,0.8617608212920612,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9635363346231901,0.9635363346231901
1566,7.1886489,0.9635363346231901,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8933527288352336,0.8933527288352336
1567,7.193232766666666,1.06739913476052,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8933527288352336,0.8933527288352336
1568,7.197816633333333,0.8933527288352336,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9099767672584892,0.9099767672584892
1569,7.2024004999999995,0.8933527288352336,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8933527288352336,0.8933527288352336
1570,7.206984366666666,0.9099767672584892,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8933527288352336,0.8933527288352336
1571,7.211568233333333,0.8772902684839625,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8933527288352336,0.8933527288352336
1572,7.2161520999999995,0.8467377264910919,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8772902684839625,0.8772902684839625
1573,7.220735966666666,0.9099767672584892,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8772902684839625,0.8772902684839625
1574,7.225319833333333,1.4740805067376235,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9099767672584892,0.9099767672584892
1575,7.2299036999999995,0.9635363346231901,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9271930259151416,0.9271930259151416
1576,7.234487566666666,0.9450344165538629,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9635363346231901,0.9635363346231901
1577,7.239071433333333,0.9271930259151416,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9635363346231901,0.9635363346231901
