file,roi_id,valid_frac,lomb_bpm,lomb_hz,lomb_snr,welch_bpm,welch_hz,welch_snr,agree_delta_bpm,agree_ok,status,status_note,rel_path
20251020_A100_0011_kymanalysis.csv,1,0.5985060690943044,427.3972602739726,7.123287671232877,29.935909165679746,420.05948042239464,7.000991340373244,1.5078223267106134,7.337779851577977,True,ok,,20251020/20251020_A100_0011.tif
20251020_A100_0011_kymanalysis.csv,2,0.9595838335334134,427.3972602739726,7.123287671232877,29.706247421675663,420.0725108379952,7.001208513966587,1.9367979097293109,7.324749435977424,True,ok,,20251020/20251020_A100_0011.tif
20251020_A100_0012_kymanalysis.csv,1,0.8307322929171669,427.3972602739726,7.123287671232877,38.10000859174879,419.847679261966,6.997461321032767,3.8257812723622844,7.549581012006627,True,ok,,20251020/20251020_A100_0012.tif
20251020_A100_0012_kymanalysis.csv,2,0.9359743897559024,540.1174168297456,9.001956947162427,7.662728495745967,419.8262361655275,6.997103936092126,1.35830272523002,120.29118066421807,False,method_disagree,abs delta bpm 120.3 > tol 30.0,20251020/20251020_A100_0012.tif
20251020_A100_0013_kymanalysis.csv,1,0.7825796985460851,438.6692759295499,7.311154598825832,16.58773738067914,449.9286413174816,7.498810688624694,2.317763427649299,11.259365387931723,True,ok,,20251020/20251020_A100_0013.tif
20251020_A100_0013_kymanalysis.csv,2,0.8352674403094571,438.6692759295499,7.311154598825832,29.247651192168583,449.94764937093424,7.499127489515571,2.516742216233059,11.27837344138436,True,ok,,20251020/20251020_A100_0013.tif
20251104_A108_0002_kymanalysis.csv,1,0.9302387621715352,500.6653620352251,8.344422700587085,70.8194796515293,510.56645646457366,8.509440941076228,6.283225275506949,9.901094429348575,True,ok,,20251104/20251104_A108_0002.tif
20251104_A108_0002_kymanalysis.csv,2,0.99453114579165,499.9608610567514,8.332681017612524,34.38241963427098,510.55823804847955,8.50930396747466,4.272108530277286,10.59737699172814,True,ok,,20251104/20251104_A108_0002.tif
20251104_A108_0003_kymanalysis.csv,1,0.9549152994531146,506.3013698630137,8.438356164383562,201.37582358183585,510.3659664223236,8.50609944037206,8.407565365631847,4.064596559309905,True,ok,,20251104/20251104_A108_0003.tif
20251104_A108_0003_kymanalysis.csv,2,0.9970654928638122,506.3013698630137,8.438356164383562,194.95936374597835,510.3694251954301,8.506157086590502,8.365938712611856,4.068055332416407,True,ok,,20251104/20251104_A108_0003.tif
20251104_A108_0004_kymanalysis.csv,1,0.9623849539815926,520.3913894324852,8.673189823874754,128.70923872370741,509.7599030856951,8.495998384761585,4.566006085818064,10.631486346790098,True,ok,,20251104/20251104_A108_0004.tif
20251104_A108_0004_kymanalysis.csv,2,0.9979991996798719,520.3913894324852,8.673189823874754,132.35182314857175,509.7398011888634,8.495663353147723,4.080732215775864,10.651588243621802,True,ok,,20251104/20251104_A108_0004.tif
20251104_A108_0005_kymanalysis.csv,1,0.9519807923169268,533.0724070450098,8.88454011741683,19.555130236019597,509.81503910381593,8.496917318396932,2.1771698710815857,23.25736794119382,True,ok,,20251104/20251104_A108_0005.tif
20251104_A108_0005_kymanalysis.csv,2,0.9989329064959317,533.0724070450098,8.88454011741683,35.91009307391846,539.7765893556782,8.996276489261303,2.1804820066052395,6.704182310668443,True,ok,,20251104/20251104_A108_0005.tif
20251104_A108_0006_kymanalysis.csv,1,0.9471788715486195,534.4814090019569,8.908023483365948,269.0978320840478,539.7457797377947,8.995762995629912,15.061679438928628,5.264370735837815,True,ok,,20251104/20251104_A108_0006.tif
20251104_A108_0006_kymanalysis.csv,2,0.9961317860477524,534.4814090019569,8.908023483365948,325.1885552718161,539.7244953764437,8.995408256274061,14.543287381780386,5.243086374486779,True,ok,,20251104/20251104_A108_0006.tif
20251104_A108_0007_kymanalysis.csv,1,0.9098305989062292,533.7769080234833,8.896281800391389,178.86230161371418,540.4676486407855,9.00779414401309,7.893652423135529,6.69074061730214,True,ok,,20251104/20251104_A108_0007.tif
20251104_A108_0007_kymanalysis.csv,2,0.961984793917567,533.7769080234833,8.896281800391389,164.0771818900551,540.4651735488203,9.007752892480339,6.0773829774119035,6.688265525336988,True,ok,,20251104/20251104_A108_0007.tif
20251104_A108_0008_kymanalysis.csv,1,0.6796051754034947,510.52837573385517,8.50880626223092,104.70819048035005,510.3659664223236,8.50609944037206,5.236324174425299,0.1624093115315759,True,ok,,20251104/20251104_A108_0008.tif
20251104_A108_0008_kymanalysis.csv,2,0.8774176337201547,510.52837573385517,8.50880626223092,227.90608219348812,510.3694251954301,8.506157086590502,10.959872362109095,0.15895053842507423,True,ok,,20251104/20251104_A108_0008.tif
